tran_id,store_id,member_id,tran_dt
2020-04-15T19:59:23.828475_177,3,1371,2019-11-14
2020-04-15T19:59:23.828475_177_1,3,1371,2020-11-14
2020-04-15T19:59:23.828475_177_2,3,1371,2021-11-14
2020-04-15T19:59:23.828475_178,3,1549,2019-11-14
2020-04-15T19:59:23.828475_178_1,3,1549,2020-11-14
2020-04-15T19:59:23.828475_178_2,3,1549,2021-11-14
2020-04-15T19:59:23.828475_179,1,1336,2019-11-14
2020-04-15T19:59:23.828475_179_1,1,1336,2020-11-14
2020-04-15T19:59:23.828475_179_2,1,1336,2021-11-14
2020-04-15T19:59:23.828475_180,1,1570,2019-11-14
2020-04-15T19:59:23.828475_180_1,1,1570,2020-11-14
2020-04-15T19:59:23.828475_180_2,1,1570,2021-11-14
2020-04-15T19:59:23.828475_181,3,1454,2019-11-14
2020-04-15T19:59:23.828475_181_1,3,1454,2020-11-14
2020-04-15T19:59:23.828475_181_2,3,1454,2021-11-14
2020-04-15T19:59:23.828475_182,3,1413,2019-11-15
2020-04-15T19:59:23.828475_182_1,3,1413,2020-11-15
2020-04-15T19:59:23.828475_182_2,3,1413,2021-11-15
2020-04-15T19:59:23.828475_183,1,1511,2019-11-15
2020-04-15T19:59:23.828475_183_1,1,1511,2020-11-15
2020-04-15T19:59:23.828475_183_2,1,1511,2021-11-15
2020-04-15T19:59:23.828475_184,2,1422,2019-11-15
2020-04-15T19:59:23.828475_184_1,2,1422,2020-11-15
2020-04-15T19:59:23.828475_184_2,2,1422,2021-11-15
2020-04-15T19:59:23.828475_185,2,1200,2019-11-15
2020-04-15T19:59:23.828475_185_1,2,1200,2020-11-15
2020-04-15T19:59:23.828475_185_2,2,1200,2021-11-15
2020-04-15T19:59:23.828475_186,3,1765,2019-11-15
2020-04-15T19:59:23.828475_186_1,3,1765,2020-11-15
2020-04-15T19:59:23.828475_186_2,3,1765,2021-11-15
2020-04-15T19:59:23.828475_187,3,1928,2019-11-15
2020-04-15T19:59:23.828475_187_1,3,1928,2020-11-15
2020-04-15T19:59:23.828475_187_2,3,1928,2021-11-15
2020-04-15T19:59:23.828475_188,2,1522,2019-11-15
2020-04-15T19:59:23.828475_188_1,2,1522,2020-11-15
2020-04-15T19:59:23.828475_188_2,2,1522,2021-11-15
2020-04-15T19:59:23.828475_189,1,1367,2019-11-15
2020-04-15T19:59:23.828475_189_1,1,1367,2020-11-15
2020-04-15T19:59:23.828475_189_2,1,1367,2021-11-15
2020-04-15T19:59:23.828475_190,2,1886,2019-11-15
2020-04-15T19:59:23.828475_190_1,2,1886,2020-11-15
2020-04-15T19:59:23.828475_190_2,2,1886,2021-11-15
2020-04-15T19:59:23.829473_191,2,1061,2019-11-15
2020-04-15T19:59:23.829473_191_1,2,1061,2020-11-15
2020-04-15T19:59:23.829473_191_2,2,1061,2021-11-15
2020-04-15T19:59:23.829473_192,1,1865,2019-11-15
2020-04-15T19:59:23.829473_192_1,1,1865,2020-11-15
2020-04-15T19:59:23.829473_192_2,1,1865,2021-11-15
2020-04-15T19:59:23.829473_193,1,1625,2019-11-16
2020-04-15T19:59:23.829473_193_1,1,1625,2020-11-16
2020-04-15T19:59:23.829473_193_2,1,1625,2021-11-16
2020-04-15T19:59:23.829473_194,2,1087,2019-11-16
2020-04-15T19:59:23.829473_194_1,2,1087,2020-11-16
2020-04-15T19:59:23.829473_194_2,2,1087,2021-11-16
2020-04-15T19:59:23.829473_195,1,1706,2019-11-16
2020-04-15T19:59:23.829473_195_1,1,1706,2020-11-16
2020-04-15T19:59:23.829473_195_2,1,1706,2021-11-16
2020-04-15T19:59:23.829473_196,3,1134,2019-11-16
2020-04-15T19:59:23.829473_196_1,3,1134,2020-11-16
2020-04-15T19:59:23.829473_196_2,3,1134,2021-11-16
2020-04-15T19:59:23.829473_197,1,1333,2019-11-16
2020-04-15T19:59:23.829473_197_1,1,1333,2020-11-16
2020-04-15T19:59:23.829473_197_2,1,1333,2021-11-16
2020-04-15T19:59:23.829473_198,3,1721,2019-11-16
2020-04-15T19:59:23.829473_198_1,3,1721,2020-11-16
2020-04-15T19:59:23.829473_198_2,3,1721,2021-11-16
2020-04-15T19:59:23.829473_199,1,1513,2019-11-16
2020-04-15T19:59:23.829473_199_1,1,1513,2020-11-16
2020-04-15T19:59:23.829473_199_2,1,1513,2021-11-16
2020-04-15T19:59:23.829473_200,1,1632,2019-11-16
2020-04-15T19:59:23.829473_200_1,1,1632,2020-11-16
2020-04-15T19:59:23.829473_200_2,1,1632,2021-11-16
2020-04-15T19:59:23.829473_201,3,1900,2019-11-16
2020-04-15T19:59:23.829473_201_1,3,1900,2020-11-16
2020-04-15T19:59:23.829473_201_2,3,1900,2021-11-16
2020-04-15T19:59:23.829473_202,2,1454,2019-11-16
2020-04-15T19:59:23.829473_202_1,2,1454,2020-11-16
2020-04-15T19:59:23.829473_202_2,2,1454,2021-11-16
2020-04-15T19:59:23.829473_203,3,1856,2019-11-16
2020-04-15T19:59:23.829473_203_1,3,1856,2020-11-16
2020-04-15T19:59:23.829473_203_2,3,1856,2021-11-16
2020-04-15T19:59:23.829473_204,1,1385,2019-11-16
2020-04-15T19:59:23.829473_204_1,1,1385,2020-11-16
2020-04-15T19:59:23.829473_204_2,1,1385,2021-11-16
2020-04-15T19:59:23.829473_205,1,1855,2019-11-16
2020-04-15T19:59:23.829473_205_1,1,1855,2020-11-16
2020-04-15T19:59:23.829473_205_2,1,1855,2021-11-16
2020-04-15T19:59:23.829473_206,2,1367,2019-11-16
2020-04-15T19:59:23.829473_206_1,2,1367,2020-11-16
2020-04-15T19:59:23.829473_206_2,2,1367,2021-11-16
2020-04-15T19:59:23.829473_207,2,1855,2019-11-16
2020-04-15T19:59:23.829473_207_1,2,1855,2020-11-16
2020-04-15T19:59:23.829473_207_2,2,1855,2021-11-16
2020-04-15T19:59:23.829473_208,1,1030,2019-11-16
2020-04-15T19:59:23.829473_208_1,1,1030,2020-11-16
2020-04-15T19:59:23.829473_208_2,1,1030,2021-11-16
2020-04-15T19:59:23.829473_209,2,1307,2019-11-16
2020-04-15T19:59:23.829473_209_1,2,1307,2020-11-16
2020-04-15T19:59:23.829473_209_2,2,1307,2021-11-16
2020-04-15T19:59:23.829473_210,2,1335,2019-11-16
2020-04-15T19:59:23.829473_210_1,2,1335,2020-11-16
2020-04-15T19:59:23.829473_210_2,2,1335,2021-11-16
2020-04-15T19:59:23.829473_211,3,1792,2019-11-16
2020-04-15T19:59:23.829473_211_1,3,1792,2020-11-16
2020-04-15T19:59:23.829473_211_2,3,1792,2021-11-16
2020-04-15T19:59:23.829473_212,2,1164,2019-11-16
2020-04-15T19:59:23.829473_212_1,2,1164,2020-11-16
2020-04-15T19:59:23.829473_212_2,2,1164,2021-11-16
2020-04-15T19:59:23.829473_213,3,1856,2019-11-16
2020-04-15T19:59:23.829473_213_1,3,1856,2020-11-16
2020-04-15T19:59:23.829473_213_2,3,1856,2021-11-16
2020-04-15T19:59:23.829473_214,3,1522,2019-11-16
2020-04-15T19:59:23.829473_214_1,3,1522,2020-11-16
2020-04-15T19:59:23.829473_214_2,3,1522,2021-11-16
2020-04-15T19:59:23.829473_215,2,1142,2019-11-16
2020-04-15T19:59:23.829473_215_1,2,1142,2020-11-16
2020-04-15T19:59:23.829473_215_2,2,1142,2021-11-16
2020-04-15T19:59:23.829473_216,1,1522,2019-11-17
2020-04-15T19:59:23.829473_216_1,1,1522,2020-11-17
2020-04-15T19:59:23.829473_216_2,1,1522,2021-11-17
2020-04-15T19:59:23.829473_217,2,1346,2019-11-17
2020-04-15T19:59:23.829473_217_1,2,1346,2020-11-17
2020-04-15T19:59:23.829473_217_2,2,1346,2021-11-17
2020-04-15T19:59:23.829473_218,3,1795,2019-11-17
2020-04-15T19:59:23.829473_218_1,3,1795,2020-11-17
2020-04-15T19:59:23.829473_218_2,3,1795,2021-11-17
2020-04-15T19:59:23.829473_219,2,1194,2019-11-17
2020-04-15T19:59:23.829473_219_1,2,1194,2020-11-17
2020-04-15T19:59:23.829473_219_2,2,1194,2021-11-17
2020-04-15T19:59:23.829473_220,3,1372,2019-11-17
2020-04-15T19:59:23.829473_220_1,3,1372,2020-11-17
2020-04-15T19:59:23.829473_220_2,3,1372,2021-11-17
2020-04-15T19:59:23.829473_221,1,1298,2019-11-17
2020-04-15T19:59:23.829473_221_1,1,1298,2020-11-17
2020-04-15T19:59:23.829473_221_2,1,1298,2021-11-17
2020-04-15T19:59:23.829473_222,3,1333,2019-11-17
2020-04-15T19:59:23.829473_222_1,3,1333,2020-11-17
2020-04-15T19:59:23.829473_222_2,3,1333,2021-11-17
2020-04-15T19:59:23.829473_223,1,1452,2019-11-17
2020-04-15T19:59:23.829473_223_1,1,1452,2020-11-17
2020-04-15T19:59:23.829473_223_2,1,1452,2021-11-17
2020-04-15T19:59:23.829473_224,1,1898,2019-11-17
2020-04-15T19:59:23.829473_224_1,1,1898,2020-11-17
2020-04-15T19:59:23.829473_224_2,1,1898,2021-11-17
2020-04-15T19:59:23.829473_225,2,1277,2019-11-17
2020-04-15T19:59:23.829473_225_1,2,1277,2020-11-17
2020-04-15T19:59:23.829473_225_2,2,1277,2021-11-17
2020-04-15T19:59:23.829473_226,1,1371,2019-11-17
2020-04-15T19:59:23.829473_226_1,1,1371,2020-11-17
2020-04-15T19:59:23.829473_226_2,1,1371,2021-11-17
2020-04-15T19:59:23.829473_227,3,1898,2019-11-17
2020-04-15T19:59:23.829473_227_1,3,1898,2020-11-17
2020-04-15T19:59:23.829473_227_2,3,1898,2021-11-17
2020-04-15T19:59:23.829473_228,2,1992,2019-11-17
2020-04-15T19:59:23.829473_228_1,2,1992,2020-11-17
2020-04-15T19:59:23.829473_228_2,2,1992,2021-11-17
2020-04-15T19:59:23.829473_229,3,1795,2019-11-17
2020-04-15T19:59:23.829473_229_1,3,1795,2020-11-17
2020-04-15T19:59:23.829473_229_2,3,1795,2021-11-17
2020-04-15T19:59:23.829473_230,3,1368,2019-11-17
2020-04-15T19:59:23.829473_230_1,3,1368,2020-11-17
2020-04-15T19:59:23.829473_230_2,3,1368,2021-11-17
2020-04-15T19:59:23.829473_231,2,1684,2019-11-17
2020-04-15T19:59:23.829473_231_1,2,1684,2020-11-17
2020-04-15T19:59:23.829473_231_2,2,1684,2021-11-17
2020-04-15T19:59:23.829473_232,3,1972,2019-11-17
2020-04-15T19:59:23.829473_232_1,3,1972,2020-11-17
2020-04-15T19:59:23.829473_232_2,3,1972,2021-11-17
2020-04-15T19:59:23.829473_233,2,1886,2019-11-17
2020-04-15T19:59:23.829473_233_1,2,1886,2020-11-17
2020-04-15T19:59:23.829473_233_2,2,1886,2021-11-17
2020-04-15T19:59:23.829473_234,3,1697,2019-11-17
2020-04-15T19:59:23.829473_234_1,3,1697,2020-11-17
2020-04-15T19:59:23.829473_234_2,3,1697,2021-11-17
2020-04-15T19:59:23.829473_235,3,1164,2019-11-17
2020-04-15T19:59:23.829473_235_1,3,1164,2020-11-17
2020-04-15T19:59:23.829473_235_2,3,1164,2021-11-17
2020-04-15T19:59:23.829473_236,1,1402,2019-11-17
2020-04-15T19:59:23.829473_236_1,1,1402,2020-11-17
2020-04-15T19:59:23.829473_236_2,1,1402,2021-11-17
2020-04-15T19:59:23.829473_237,1,1675,2019-11-17
2020-04-15T19:59:23.829473_237_1,1,1675,2020-11-17
2020-04-15T19:59:23.829473_237_2,1,1675,2021-11-17
2020-04-15T19:59:23.829473_238,3,1200,2019-11-17
2020-04-15T19:59:23.829473_238_1,3,1200,2020-11-17
2020-04-15T19:59:23.829473_238_2,3,1200,2021-11-17
2020-04-15T19:59:23.829473_239,1,1701,2019-11-18
2020-04-15T19:59:23.829473_239_1,1,1701,2020-11-18
2020-04-15T19:59:23.829473_239_2,1,1701,2021-11-18
2020-04-15T19:59:23.829473_240,1,1142,2019-11-18
2020-04-15T19:59:23.829473_240_1,1,1142,2020-11-18
2020-04-15T19:59:23.829473_240_2,1,1142,2021-11-18
2020-04-15T19:59:23.829473_241,1,1570,2019-11-18
2020-04-15T19:59:23.829473_241_1,1,1570,2020-11-18
2020-04-15T19:59:23.829473_241_2,1,1570,2021-11-18
2020-04-15T19:59:23.829473_242,2,1346,2019-11-18
2020-04-15T19:59:23.829473_242_1,2,1346,2020-11-18
2020-04-15T19:59:23.829473_242_2,2,1346,2021-11-18
2020-04-15T19:59:23.829473_243,3,1372,2019-11-18
2020-04-15T19:59:23.829473_243_1,3,1372,2020-11-18
2020-04-15T19:59:23.829473_243_2,3,1372,2021-11-18
2020-04-15T19:59:23.829473_244,1,1282,2019-11-18
2020-04-15T19:59:23.829473_244_1,1,1282,2020-11-18
2020-04-15T19:59:23.829473_244_2,1,1282,2021-11-18
2020-04-15T19:59:23.829473_245,2,1335,2019-11-18
2020-04-15T19:59:23.829473_245_1,2,1335,2020-11-18
2020-04-15T19:59:23.829473_245_2,2,1335,2021-11-18
2020-04-15T19:59:23.829473_246,3,1234,2019-11-18
2020-04-15T19:59:23.829473_246_1,3,1234,2020-11-18
2020-04-15T19:59:23.829473_246_2,3,1234,2021-11-18
2020-04-15T19:59:23.829473_247,3,1013,2019-11-18
2020-04-15T19:59:23.829473_247_1,3,1013,2020-11-18
2020-04-15T19:59:23.829473_247_2,3,1013,2021-11-18
2020-04-15T19:59:23.829473_248,2,1074,2019-11-18
2020-04-15T19:59:23.829473_248_1,2,1074,2020-11-18
2020-04-15T19:59:23.829473_248_2,2,1074,2021-11-18
2020-04-15T19:59:23.829473_249,3,1511,2019-11-18
2020-04-15T19:59:23.829473_249_1,3,1511,2020-11-18
2020-04-15T19:59:23.829473_249_2,3,1511,2021-11-18
2020-04-15T19:59:23.829473_250,2,1010,2019-11-19
2020-04-15T19:59:23.829473_250_1,2,1010,2020-11-19
2020-04-15T19:59:23.829473_250_2,2,1010,2021-11-19
2020-04-15T19:59:23.830473_251,1,1513,2019-11-19
2020-04-15T19:59:23.830473_251_1,1,1513,2020-11-19
2020-04-15T19:59:23.830473_251_2,1,1513,2021-11-19
2020-04-15T19:59:23.830473_252,1,1520,2019-11-19
2020-04-15T19:59:23.830473_252_1,1,1520,2020-11-19
2020-04-15T19:59:23.830473_252_2,1,1520,2021-11-19
2020-04-15T19:59:23.830473_253,3,1200,2019-11-19
2020-04-15T19:59:23.830473_253_1,3,1200,2020-11-19
2020-04-15T19:59:23.830473_253_2,3,1200,2021-11-19
2020-04-15T19:59:23.830473_254,3,1250,2019-11-19
2020-04-15T19:59:23.830473_254_1,3,1250,2020-11-19
2020-04-15T19:59:23.830473_254_2,3,1250,2021-11-19
2020-04-15T19:59:23.830473_255,1,1625,2019-11-19
2020-04-15T19:59:23.830473_255_1,1,1625,2020-11-19
2020-04-15T19:59:23.830473_255_2,1,1625,2021-11-19
2020-04-15T19:59:23.830473_256,1,1085,2019-11-19
2020-04-15T19:59:23.830473_256_1,1,1085,2020-11-19
2020-04-15T19:59:23.830473_256_2,1,1085,2021-11-19
2020-04-15T19:59:23.830473_257,2,1272,2019-11-20
2020-04-15T19:59:23.830473_257_1,2,1272,2020-11-20
2020-04-15T19:59:23.830473_257_2,2,1272,2021-11-20
2020-04-15T19:59:23.830473_258,2,1632,2019-11-20
2020-04-15T19:59:23.830473_258_1,2,1632,2020-11-20
2020-04-15T19:59:23.830473_258_2,2,1632,2021-11-20
2020-04-15T19:59:23.830473_259,1,1333,2019-11-20
2020-04-15T19:59:23.830473_259_1,1,1333,2020-11-20
2020-04-15T19:59:23.830473_259_2,1,1333,2021-11-20
2020-04-15T19:59:23.830473_260,1,1367,2019-11-20
2020-04-15T19:59:23.830473_260_1,1,1367,2020-11-20
2020-04-15T19:59:23.830473_260_2,1,1367,2021-11-20
2020-04-15T19:59:23.830473_261,1,1923,2019-11-20
2020-04-15T19:59:23.830473_261_1,1,1923,2020-11-20
2020-04-15T19:59:23.830473_261_2,1,1923,2021-11-20
2020-04-15T19:59:23.830473_262,1,1675,2019-11-20
2020-04-15T19:59:23.830473_262_1,1,1675,2020-11-20
2020-04-15T19:59:23.830473_262_2,1,1675,2021-11-20
2020-04-15T19:59:23.830473_263,3,1371,2019-11-20
2020-04-15T19:59:23.830473_263_1,3,1371,2020-11-20
2020-04-15T19:59:23.830473_263_2,3,1371,2021-11-20
2020-04-15T19:59:23.830473_264,2,1487,2019-11-20
2020-04-15T19:59:23.830473_264_1,2,1487,2020-11-20
2020-04-15T19:59:23.830473_264_2,2,1487,2021-11-20
2020-04-15T19:59:23.830473_265,1,1568,2019-11-20
2020-04-15T19:59:23.830473_265_1,1,1568,2020-11-20
2020-04-15T19:59:23.830473_265_2,1,1568,2021-11-20
2020-04-15T19:59:23.830473_266,3,1684,2019-11-21
2020-04-15T19:59:23.830473_266_1,3,1684,2020-11-21
2020-04-15T19:59:23.830473_266_2,3,1684,2021-11-21
2020-04-15T19:59:23.830473_267,3,1100,2019-11-21
2020-04-15T19:59:23.830473_267_1,3,1100,2020-11-21
2020-04-15T19:59:23.830473_267_2,3,1100,2021-11-21
2020-04-15T19:59:23.830473_268,3,1761,2019-11-21
2020-04-15T19:59:23.830473_268_1,3,1761,2020-11-21
2020-04-15T19:59:23.830473_268_2,3,1761,2021-11-21
2020-04-15T19:59:23.830473_269,2,1489,2019-11-21
2020-04-15T19:59:23.830473_269_1,2,1489,2020-11-21
2020-04-15T19:59:23.830473_269_2,2,1489,2021-11-21
2020-04-15T19:59:23.830473_270,2,1636,2019-11-21
2020-04-15T19:59:23.830473_270_1,2,1636,2020-11-21
2020-04-15T19:59:23.830473_270_2,2,1636,2021-11-21
2020-04-15T19:59:23.830473_271,2,1134,2019-11-21
2020-04-15T19:59:23.830473_271_1,2,1134,2020-11-21
2020-04-15T19:59:23.830473_271_2,2,1134,2021-11-21
2020-04-15T19:59:23.830473_272,3,1795,2019-11-21
2020-04-15T19:59:23.830473_272_1,3,1795,2020-11-21
2020-04-15T19:59:23.830473_272_2,3,1795,2021-11-21
2020-04-15T19:59:23.830473_273,1,1540,2019-11-21
2020-04-15T19:59:23.830473_273_1,1,1540,2020-11-21
2020-04-15T19:59:23.830473_273_2,1,1540,2021-11-21
2020-04-15T19:59:23.830473_274,3,1452,2019-11-21
2020-04-15T19:59:23.830473_274_1,3,1452,2020-11-21
2020-04-15T19:59:23.830473_274_2,3,1452,2021-11-21
2020-04-15T19:59:23.830473_275,1,1721,2019-11-21
2020-04-15T19:59:23.830473_275_1,1,1721,2020-11-21
2020-04-15T19:59:23.830473_275_2,1,1721,2021-11-21
2020-04-15T19:59:23.830473_276,1,1454,2019-11-21
2020-04-15T19:59:23.830473_276_1,1,1454,2020-11-21
2020-04-15T19:59:23.830473_276_2,1,1454,2021-11-21
2020-04-15T19:59:23.830473_277,1,1865,2019-11-21
2020-04-15T19:59:23.830473_277_1,1,1865,2020-11-21
2020-04-15T19:59:23.830473_277_2,1,1865,2021-11-21
2020-04-15T19:59:23.830473_278,2,1509,2019-11-22
2020-04-15T19:59:23.830473_278_1,2,1509,2020-11-22
2020-04-15T19:59:23.830473_278_2,2,1509,2021-11-22
2020-04-15T19:59:23.830473_279,2,1650,2019-11-22
2020-04-15T19:59:23.830473_279_1,2,1650,2020-11-22
2020-04-15T19:59:23.830473_279_2,2,1650,2021-11-22
2020-04-15T19:59:23.830473_280,3,1580,2019-11-22
2020-04-15T19:59:23.830473_280_1,3,1580,2020-11-22
2020-04-15T19:59:23.830473_280_2,3,1580,2021-11-22
2020-04-15T19:59:23.830473_281,3,1855,2019-11-22
2020-04-15T19:59:23.830473_281_1,3,1855,2020-11-22
2020-04-15T19:59:23.830473_281_2,3,1855,2021-11-22
2020-04-15T19:59:23.830473_282,3,1997,2019-11-22
2020-04-15T19:59:23.830473_282_1,3,1997,2020-11-22
2020-04-15T19:59:23.830473_282_2,3,1997,2021-11-22
2020-04-15T19:59:23.830473_283,1,1881,2019-11-22
2020-04-15T19:59:23.830473_283_1,1,1881,2020-11-22
2020-04-15T19:59:23.830473_283_2,1,1881,2021-11-22
2020-04-15T19:59:23.830473_284,3,1884,2019-11-22
2020-04-15T19:59:23.830473_284_1,3,1884,2020-11-22
2020-04-15T19:59:23.830473_284_2,3,1884,2021-11-22
2020-04-15T19:59:23.830473_285,1,1620,2019-11-22
2020-04-15T19:59:23.830473_285_1,1,1620,2020-11-22
2020-04-15T19:59:23.830473_285_2,1,1620,2021-11-22
2020-04-15T19:59:23.830473_286,3,1595,2019-11-22
2020-04-15T19:59:23.830473_286_1,3,1595,2020-11-22
2020-04-15T19:59:23.830473_286_2,3,1595,2021-11-22
2020-04-15T19:59:23.830473_287,2,1368,2019-11-22
2020-04-15T19:59:23.830473_287_1,2,1368,2020-11-22
2020-04-15T19:59:23.830473_287_2,2,1368,2021-11-22
2020-04-15T19:59:23.830473_288,3,1650,2019-11-23
2020-04-15T19:59:23.830473_288_1,3,1650,2020-11-23
2020-04-15T19:59:23.830473_288_2,3,1650,2021-11-23
2020-04-15T19:59:23.830473_289,1,1765,2019-11-23
2020-04-15T19:59:23.830473_289_1,1,1765,2020-11-23
2020-04-15T19:59:23.830473_289_2,1,1765,2021-11-23
2020-04-15T19:59:23.830473_290,3,1030,2019-11-23
2020-04-15T19:59:23.830473_290_1,3,1030,2020-11-23
2020-04-15T19:59:23.830473_290_2,3,1030,2021-11-23
2020-04-15T19:59:23.830473_291,2,1194,2019-11-23
2020-04-15T19:59:23.830473_291_1,2,1194,2020-11-23
2020-04-15T19:59:23.830473_291_2,2,1194,2021-11-23
2020-04-15T19:59:23.830473_292,1,1200,2019-11-23
2020-04-15T19:59:23.830473_292_1,1,1200,2020-11-23
2020-04-15T19:59:23.830473_292_2,1,1200,2021-11-23
2020-04-15T19:59:23.830473_293,2,1402,2019-11-23
2020-04-15T19:59:23.830473_293_1,2,1402,2020-11-23
2020-04-15T19:59:23.830473_293_2,2,1402,2021-11-23
2020-04-15T19:59:23.830473_294,2,1884,2019-11-23
2020-04-15T19:59:23.830473_294_1,2,1884,2020-11-23
2020-04-15T19:59:23.830473_294_2,2,1884,2021-11-23
2020-04-15T19:59:23.830473_295,1,1855,2019-11-23
2020-04-15T19:59:23.830473_295_1,1,1855,2020-11-23
2020-04-15T19:59:23.830473_295_2,1,1855,2021-11-23
2020-04-15T19:59:23.830473_296,3,1422,2019-11-23
2020-04-15T19:59:23.830473_296_1,3,1422,2020-11-23
2020-04-15T19:59:23.830473_296_2,3,1422,2021-11-23
2020-04-15T19:59:23.830473_297,3,1331,2019-11-23
2020-04-15T19:59:23.830473_297_1,3,1331,2020-11-23
2020-04-15T19:59:23.830473_297_2,3,1331,2021-11-23
2020-04-15T19:59:23.830473_298,2,1165,2019-11-23
2020-04-15T19:59:23.830473_298_1,2,1165,2020-11-23
2020-04-15T19:59:23.830473_298_2,2,1165,2021-11-23
2020-04-15T19:59:23.830473_299,1,1372,2019-11-23
2020-04-15T19:59:23.830473_299_1,1,1372,2020-11-23
2020-04-15T19:59:23.830473_299_2,1,1372,2021-11-23
2020-04-15T19:59:23.830473_300,1,1164,2019-11-23
2020-04-15T19:59:23.830473_300_1,1,1164,2020-11-23
2020-04-15T19:59:23.830473_300_2,1,1164,2021-11-23
2020-04-15T19:59:23.830473_301,3,1487,2019-11-23
2020-04-15T19:59:23.830473_301_1,3,1487,2020-11-23
2020-04-15T19:59:23.830473_301_2,3,1487,2021-11-23
2020-04-15T19:59:23.830473_302,2,1250,2019-11-23
2020-04-15T19:59:23.830473_302_1,2,1250,2020-11-23
2020-04-15T19:59:23.830473_302_2,2,1250,2021-11-23
2020-04-15T19:59:23.830473_303,2,1452,2019-11-23
2020-04-15T19:59:23.830473_303_1,2,1452,2020-11-23
2020-04-15T19:59:23.830473_303_2,2,1452,2021-11-23
2020-04-15T19:59:23.830473_304,3,1010,2019-11-23
2020-04-15T19:59:23.830473_304_1,3,1010,2020-11-23
2020-04-15T19:59:23.830473_304_2,3,1010,2021-11-23
2020-04-15T19:59:23.830473_305,2,1798,2019-11-23
2020-04-15T19:59:23.830473_305_1,2,1798,2020-11-23
2020-04-15T19:59:23.830473_305_2,2,1798,2021-11-23
2020-04-15T19:59:23.830473_306,2,1013,2019-11-23
2020-04-15T19:59:23.830473_306_1,2,1013,2020-11-23
2020-04-15T19:59:23.830473_306_2,2,1013,2021-11-23
2020-04-15T19:59:23.830473_307,2,1406,2019-11-23
2020-04-15T19:59:23.830473_307_1,2,1406,2020-11-23
2020-04-15T19:59:23.830473_307_2,2,1406,2021-11-23
2020-04-15T19:59:23.830473_308,1,1402,2019-11-23
2020-04-15T19:59:23.830473_308_1,1,1402,2020-11-23
2020-04-15T19:59:23.830473_308_2,1,1402,2021-11-23
2020-04-15T19:59:23.830473_309,1,1973,2019-11-23
2020-04-15T19:59:23.830473_309_1,1,1973,2020-11-23
2020-04-15T19:59:23.830473_309_2,1,1973,2021-11-23
2020-04-15T19:59:23.830473_310,1,1331,2019-11-23
2020-04-15T19:59:23.830473_310_1,1,1331,2020-11-23
2020-04-15T19:59:23.830473_310_2,1,1331,2021-11-23
2020-04-15T19:59:23.831473_311,2,1194,2019-11-24
2020-04-15T19:59:23.831473_311_1,2,1194,2020-11-24
2020-04-15T19:59:23.831473_311_2,2,1194,2021-11-24
2020-04-15T19:59:23.831473_312,2,1589,2019-11-24
2020-04-15T19:59:23.831473_312_1,2,1589,2020-11-24
2020-04-15T19:59:23.831473_312_2,2,1589,2021-11-24
2020-04-15T19:59:23.831473_313,3,1164,2019-11-24
2020-04-15T19:59:23.831473_313_1,3,1164,2020-11-24
2020-04-15T19:59:23.831473_313_2,3,1164,2021-11-24
2020-04-15T19:59:23.831473_314,3,1886,2019-11-24
2020-04-15T19:59:23.831473_314_1,3,1886,2020-11-24
2020-04-15T19:59:23.831473_314_2,3,1886,2021-11-24
2020-04-15T19:59:23.831473_315,3,1761,2019-11-24
2020-04-15T19:59:23.831473_315_1,3,1761,2020-11-24
2020-04-15T19:59:23.831473_315_2,3,1761,2021-11-24
2020-04-15T19:59:23.831473_316,1,1625,2019-11-24
2020-04-15T19:59:23.831473_316_1,1,1625,2020-11-24
2020-04-15T19:59:23.831473_316_2,1,1625,2021-11-24
2020-04-15T19:59:23.831473_317,3,1697,2019-11-24
2020-04-15T19:59:23.831473_317_1,3,1697,2020-11-24
2020-04-15T19:59:23.831473_317_2,3,1697,2021-11-24
2020-04-15T19:59:23.831473_318,1,1101,2019-11-24
2020-04-15T19:59:23.831473_318_1,1,1101,2020-11-24
2020-04-15T19:59:23.831473_318_2,1,1101,2021-11-24
2020-04-15T19:59:23.831473_319,2,1568,2019-11-24
2020-04-15T19:59:23.831473_319_1,2,1568,2020-11-24
2020-04-15T19:59:23.831473_319_2,2,1568,2021-11-24
2020-04-15T19:59:23.831473_320,2,1087,2019-11-24
2020-04-15T19:59:23.831473_320_1,2,1087,2020-11-24
2020-04-15T19:59:23.831473_320_2,2,1087,2021-11-24
2020-04-15T19:59:23.831473_321,1,1701,2019-11-24
2020-04-15T19:59:23.831473_321_1,1,1701,2020-11-24
2020-04-15T19:59:23.831473_321_2,1,1701,2021-11-24
2020-04-15T19:59:23.831473_322,2,1925,2019-11-24
2020-04-15T19:59:23.831473_322_1,2,1925,2020-11-24
2020-04-15T19:59:23.831473_322_2,2,1925,2021-11-24
2020-04-15T19:59:23.831473_323,3,1721,2019-11-24
2020-04-15T19:59:23.831473_323_1,3,1721,2020-11-24
2020-04-15T19:59:23.831473_323_2,3,1721,2021-11-24
2020-04-15T19:59:23.831473_324,3,1792,2019-11-24
2020-04-15T19:59:23.831473_324_1,3,1792,2020-11-24
2020-04-15T19:59:23.831473_324_2,3,1792,2021-11-24
2020-04-15T19:59:23.831473_325,2,1855,2019-11-24
2020-04-15T19:59:23.831473_325_1,2,1855,2020-11-24
